1259076,03/06/2019,10,EL AGUSTINO,0,,0,P9500,BT5,0021,-12.05791428,-77.00171893,,,Santa Anita,,,03/06/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,32,29,30,32,30,30,32,30,29,28,32,30,32,29,31,32,30,32,30,30,29,31,29,30,102.7,85.7,74.9,87.2,121.9,123.2,138,109.8,123.9,112.6,136.9,122.3,117.9,110.8,130.2,113.6,132.6,87.6,105.7,97.3,94.7,80.5,214.3,379.1
1170191,05/06/2019,42,VILLA EL SALVADOR,1,CASA,0,P9500,BT5,0021,-12.21861737,-76.94950853,,,Pedro  Miotta,,,05/06/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,31,30,30,32,30,30,32,29,28,33,29,30,31,31,32,30,30,32,30,29,31,29,30,115.7,120.6,116.2,120.4,130.4,209,34.9,144.1,133,144,160.4,130.6,150,165.2,198.2,184.9,144.3,147.1,158.8,174.6,193.1,195.4,153.8,151.6
1825005,07/06/2019,19,PACHACAMAC,1,CASA,0,P9500,BT5,0021,-12.23477244,-76.89822072,,,San Bartolo,,,07/06/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,31,30,30,32,30,29,33,29,28,32,30,30,31,31,32,30,30,31,30,30,31,30,30,31,295.1,291.8,263.9,293.9,262.7,282.9,319.9,314.3,320.5,363.5,333.1,315.5,317.2,305.2,291.1,305.9,294,336.1,340.9,341.2,396.5,349.4,304.1,215.6
1054806,11/06/2019,08,CHACLACAYO,1,CASA,0,P9500,BT5,0021,-11.97596713,-76.77804487,,,Chosica,,,11/06/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,29,32,30,32,30,30,32,29,28,33,29,30,29,33,30,32,30,32,30,29,30,30,30,87.1,75.7,81.5,68.5,62.7,64.4,64.9,82.5,92.8,88,92.3,78,80.7,70,99.9,94,81.8,0,0,0,40,166,163.1,176.4
872324,13/06/2019,41,SAN BORJA,0,,1,G5200,BT5,0021,-12.11059929,-77.00583596,,,Chacarilla,,,13/06/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,*,N,32,29,30,32,30,30,31,31,29,28,33,29,32,29,31,32,30,32,30,30,29,31,29,30,31,24.7,18.5,26.3,19.7,27.4,30.6,29.2,10.8,8.9,6,2.2,2.1,6.8,4.4,3.5,6.3,8.9,2.8,15,1.9,58.2,15,59.8
841897,18/06/2019,41,SAN BORJA,0,,0,P9500,BT5,0021,-12.10768919,-76.99266246,,,Chacarilla,,,18/06/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,31,30,30,32,30,30,32,29,28,33,29,30,31,31,32,30,30,32,30,29,31,29,30,32,316.2,292.2,324,345,505,601.9,796.6,722.1,686.9,823.6,711.1,530.5,0.6,466.9,17.4,127.1,183,267.5,555.5,323,252.1,1267.7,1012.3,0.1
859108,20/06/2019,42,VILLA EL SALVADOR,0,,0,P9500,BT5,0021,-12.22948502,-76.92064035,,,Pedro  Miotta,,,20/06/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,29,31,31,29,29,33,30,32,29,31,32,29,29,32,30,29,29,33,30,32,29,33,29,59.1,52.9,19.9,50.1,61.5,108.6,105.5,21.5,27.8,88.9,31.7,40.2,34.8,40.3,38.3,20,19.8,15.8,13.3,0,0,0,0,0
97069,26/06/2019,34,SURQUILLO,19,OTROS COMERCIOS,1,G5139,BT5,0021,-12.11412068,-77.02125586,,,Miraflores,,,26/06/2019,0,U,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,30,32,30,30,32,41,18,28,33,29,32,29,31,32,30,32,31,30,30,29,30,30,30,0,0,0,5614.3,347,568.6,543.7,500.1,515.2,582.6,395.1,297,86.2,0,0,0,0,0,0,0.1,0,0,77.5,142.1
1319111,26/06/2019,03,ATE-VITARTE,47,MUNICIPIOS,5,L7511,BT5,0021,-12.02801800,-76.92720954,,,Santa Anita,,,26/06/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,*,N,*,N,N,N,N,N,*,N,N,N,29,30,32,30,30,32,30,29,28,33,29,32,29,31,32,30,32,31,30,30,29,30,30,30,642,510,565,639,590,549,393,367,464,595,585,494,464,1099,569,1119,609,536,361,437,480,990.3,445.7,445
1773190,26/06/2019,03,ATE-VITARTE,53,SERVICIOS GENERALES,7,O9309,BT5E,0015,-12.01740260,-76.89934677,,,Santa Anita,,,26/06/2019,0,N,N,N,N,N,*,N,N,N,N,N,*,*,*,N,*,N,*,N,N,*,N,N,N,31,30,30,32,30,30,32,29,28,33,29,30,31,31,32,30,30,32,30,29,31,29,30,32,282.4,284.8,303.7,298.6,256.5,281,578.4,252.6,213.2,280.3,284.9,267,276,276,1141.8,275,502.6,286,513.9,246.9,271,487.4,245.9,314.7
859108,26/06/2019,42,VILLA EL SALVADOR,0,,0,P9500,BT5,0021,-12.22948502,-76.92064035,,,Pedro  Miotta,,,26/06/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,29,31,31,29,29,33,30,32,29,31,32,29,29,32,30,29,29,33,30,32,29,33,29,59.1,52.9,19.9,50.1,61.5,108.6,105.5,21.5,27.8,88.9,31.7,40.2,34.8,40.3,38.3,20,19.8,15.8,13.3,0,0,0,0,0
97069,26/06/2019,34,SURQUILLO,19,OTROS COMERCIOS,1,G5139,BT5,0021,-12.11412068,-77.02125586,,,Miraflores,,,26/06/2019,0,U,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,30,32,30,30,32,41,18,28,33,29,32,29,31,32,30,32,31,30,30,29,30,30,30,0,0,0,5614.3,347,568.6,543.7,500.1,515.2,582.6,395.1,297,86.2,0,0,0,0,0,0,0.1,0,0,77.5,142.1
1911556,16/07/2019,15,LURIGANCHO-CHOSICA,1,CASA,0,P9500,BT5,0021,-11.97616233,-76.80423549,,,Chosica,,,16/07/2019,0,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,30,32,30,30,32,29,30,29,31,30,32,,,,,,,,,,,,,,0,0,6.9,0,0,0,0,272.8,295.6,237.4,270.3
577312,27/06/2019,42,VILLA EL SALVADOR,0,,0,P9500,BT5,0021,-12.19627504,-76.94219122,,,Pedro  Miotta,,,27/06/2019,0,N,N,N,N,N,N,N,*,N,N,N,N,N,N,N,N,N,N,U,*,*,*,U,U,31,30,30,32,30,29,33,29,28,32,30,30,31,31,32,30,30,31,30,30,31,30,30,31,418,427,480.7,403.3,324,359.2,431.8,382,719.8,400.2,382.4,366.2,445.6,436.8,493.7,435.3,376.4,340.9,0,410,424,410,0,0
989900,12/07/2019,08,CHACLACAYO,0,,0,P9500,BT5,0021,-11.98739317,-76.81120201,,,Chosica,,,12/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,32,30,30,32,30,29,28,32,30,32,29,31,32,30,32,30,30,29,31,29,30,32,30,503,567.4,565.3,537.6,566.9,495.5,525,514.4,568,504.4,485.6,396.3,428.8,424.6,416.8,440.4,361.3,319.4,120.9,0.1,0,0,0,0
1425475,28/06/2019,13,LA VICTORIA,2,DEPARTAMENTO,0,P9500,BT5,0021,-12.06743231,-77.01180655,,,La República,,,28/06/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,32,30,32,30,29,33,29,28,33,29,30,29,33,30,32,30,30,32,29,30,31,30,29,26.8,34,28.4,28.6,27,24.2,31.8,22,17,27,20.9,27.1,25,27,25.5,22.2,28.1,27.2,40.2,30.8,33,29,29.7,41.3
571819,05/11/2019,41,SAN BORJA,1,CASA,0,P9500,BT5,0021,-12.09557020,-76.99439839,,,Chacarilla,,,05/11/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,32,29,33,29,28,31,31,30,29,33,30,32,30,30,32,29,30,31,30,29,30,32,30,31,1499,1423,1799,1794,1763,1942,1938,2280,2383,2792,2435,2476,2359,1721,936,868,920,1170,670,175,234,164,181,203
742046,05/11/2019,41,SAN BORJA,1,CASA,0,P9500,BT5,0021,-12.09394107,-76.98869866,,,Chacarilla,,,05/11/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,32,29,33,29,28,31,31,30,29,33,30,32,30,30,32,29,30,31,30,29,30,32,30,31,1885.8,1564.5,1510.8,1223.9,1035.8,1239.7,1331.1,1408.3,2185.8,2218.8,2023.1,1784.7,1496.8,1342.7,1083.8,964.6,979.5,1062.6,1300.5,1801.8,1948.9,2194.4,2072.7,2105.3
612984,05/11/2019,41,SAN BORJA,0,,0,P9500,BT5,0021,-12.09048753,-76.98797184,,,Chacarilla,,,05/11/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,32,29,33,29,28,31,31,30,29,33,30,32,30,30,32,29,30,31,30,29,30,32,30,31,1498,546,1112,960,757,902,969,1054,924,760,521,549,558,328,244,180,205,184,2,1,26,0,1,0
607421,05/11/2019,41,SAN BORJA,2,DEPARTAMENTO,0,P9500,BT5,0021,-12.09005211,-76.99591161,,,Chacarilla,,,05/11/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,32,29,33,29,28,31,31,30,29,33,30,32,30,30,32,29,30,31,30,29,30,32,30,31,2832,3406,5100,5877,5527,6284,5362,2532,1662,1998,1994,2843,2417,3870,3535,3481,1995,1147,1021,1012,951,949,855,757
961550,05/11/2019,41,SAN BORJA,1,CASA,0,P9500,BT5,0021,-12.09619257,-76.99260951,,,Chacarilla,,,05/11/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,32,29,33,29,28,31,31,30,29,33,30,32,30,30,32,29,30,31,30,29,30,32,30,31,1178,1055,1105,1112,920,1150,1172,1337,640,1403,1165,1429,1347,1073,164,94,129,425,607,239,309,386,183,439
732357,02/07/2019,35,VILLA MARIA DEL TRIUNFO,1,CASA,0,P9500,BT5,0021,-12.18331013,-76.92468654,,,San Juan,,,02/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,33,29,29,29,33,30,32,29,30,33,29,29,33,29,29,29,32,31,32,29,33,30,29,429,449,187,152,289.1,441.5,373.8,411.5,346.1,361.7,449.3,452,566.1,604.7,497.8,489.9,332.4,127.5,18.9,0,0,0,0,0
152816,12/07/2019,13,LA VICTORIA,0,,0,P9500,BT5,0021,-12.06605998,-77.01255474,,,La República,,,12/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,30,32,30,32,29,31,31,28,31,29,32,29,33,30,30,32,30,32,29,29,31,31,29,125.6,70.8,101.1,131,153.3,151,100.7,134.8,167.6,188.5,175.2,163,120.5,121.4,131.1,115.4,136.9,162.5,98.5,144.5,156.3,104,81.4,71.4
996709,04/07/2019,09,CHORRILLOS,1,CASA,0,P9500,BT5,0021,-12.19473131,-77.01851217,,,Chorrillos,,,04/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,32,29,33,29,29,33,28,30,30,29,32,33,29,31,31,30,29,29,32,30,32,29,30,115.7,131.6,108.6,98.1,107,97.4,162.5,123.1,168.9,128.5,115.5,116.5,60.6,72.9,57,71.5,82.5,86,88,89.5,46.5,67.1,62.9,43.5
1542366,16/07/2019,03,ATE-VITARTE,2,DEPARTAMENTO,0,P9500,BT5,0021,-12.07809416,-76.98740318,,,Santa Anita,,,16/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,32,30,30,32,29,33,29,28,30,32,30,29,33,30,30,32,30,31,29,30,30,31,30,32,76,66.8,62.6,67.3,66.1,69.8,73.6,65.1,69.4,71.2,59.7,65.5,75.1,74.8,65.9,67,57.9,62.9,48.5,37.6,3.7,0,0,0
1543471,09/07/2019,29,SAN JUAN DE MIRAFLORES,1,CASA,0,P9500,BT5,0021,-12.14305057,-76.95796738,,,San Juan,,,09/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,32,30,32,30,30,32,29,28,33,29,30,29,33,30,32,30,32,30,29,30,30,30,30,36.3,24.2,25.6,26,42,34,46,60.8,49.2,76,81.3,51.2,51.5,39,60.2,0,0.1,1.7,0,0,0,0,0,0
816572,16/07/2019,13,LA VICTORIA,1,CASA,0,P9500,BT5,0021,-12.06857303,-77.00375817,,,La República,,,16/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,*,*,N,N,N,N,N,*,*,*,*,N,N,31,30,30,32,30,29,33,29,28,33,29,30,31,31,32,30,31,32,30,29,30,30,30,29,440,303.2,416,433.8,355,408,504,475,456,497,434,460,475,1281.5,346.8,325.7,290,343,358,346,358,358,1611,324
1416487,10/07/2019,26,SAN BARTOLO,0,,0,P9500,BT5,0021,-12.38601640,-76.77055778,,,San Bartolo,,,10/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,32,30,32,30,30,32,29,28,33,29,30,29,33,30,32,30,32,30,29,30,30,30,30,166.1,194.9,192.7,197.7,202.6,192.7,202.2,244.2,226.5,262.7,201.3,194.3,217.1,221.5,214.8,231.3,214.5,236.3,213.6,233.2,250.6,237.2,211.7,197.3
1721573,16/07/2019,03,ATE-VITARTE,1,CASA,0,P9500,BT5,0021,-12.03111180,-76.92741890,,,Santa Anita,,,16/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,30,32,30,30,32,30,29,28,33,29,32,29,31,32,30,32,31,30,30,29,30,30,30,1338.7,1327.8,1399.8,1246.7,1245,1266.9,840.9,788.8,724,1057.7,971.3,1403.8,1319.5,1410.5,1427.6,1090.1,1111.2,1128.4,1084,972.2,1009.9,1107.3,1033.5,1185.3
592541,11/07/2019,42,VILLA EL SALVADOR,0,,0,P9500,BT5,0021,-12.19682741,-76.94076192,,,Pedro  Miotta,,,11/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,*,*,*,*,*,*,30,30,32,30,29,33,29,28,32,30,30,31,31,32,30,30,31,30,30,31,30,30,31,30,274.8,257.1,273.4,220.2,286.6,312.8,262.2,273.8,285.9,298.5,277.8,283,277.7,289,232.7,326.3,253.3,304.6,275,284,275,275,284,275
946844,12/07/2019,29,SAN JUAN DE MIRAFLORES,0,,0,P9500,BT5,0021,-12.17226846,-76.95892079,,,San Juan,,,12/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,32,30,30,32,30,29,28,32,30,32,29,31,32,30,32,30,30,29,31,29,30,32,30,483.8,544,507.4,450.1,442.6,465.6,513.1,493.3,564.1,516.7,535,423.9,463,544,466.3,469.6,399.9,408.8,442.7,524.5,483,507.3,535.4,499.3
179749,16/07/2019,13,LA VICTORIA,1,CASA,0,P9500,BT5,0021,-12.06943285,-77.02053458,,,La República,,,16/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,*,*,*,29,30,32,30,30,31,31,29,28,33,29,32,29,31,32,30,32,30,30,29,31,29,30,32,541.2,554,601.6,476,482.4,546.9,666.7,643.1,620.9,762.6,609.4,568.3,418.7,451.7,464.7,464,602.6,573.5,599.4,632.1,464.9,532,550,587
1099724,15/07/2019,29,SAN JUAN DE MIRAFLORES,0,,0,P9500,BT5,0021,-12.17007287,-76.96136680,,,San Juan,,,15/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,*,N,*,*,N,N,N,N,N,30,32,30,30,32,30,29,28,32,30,32,29,31,32,30,32,30,30,29,31,29,30,32,30,285.8,310.8,296.1,405.9,546.9,726.9,665.1,625.2,603.1,430.8,453.8,425.5,306,403.8,418.8,424,819.3,387,374,715.5,306.6,408.7,412.4,391.8
1700907,16/07/2019,15,LURIGANCHO-CHOSICA,1,CASA,0,P9500,BT5,0021,-11.96069347,-76.71819707,,,Chosica,,,16/07/2019,0,N,N,N,N,N,N,N,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,31,30,30,32,30,30,32,29,28,33,29,30,31,31,32,30,30,32,30,29,31,29,30,32,12838.3,11815.5,12118.5,14138,13456.7,13942.9,15595.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578263,16/07/2019,42,VILLA EL SALVADOR,1,CASA,0,P9500,BT5,0021,-12.19298502,-76.94769565,,,Pedro  Miotta,,,16/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,30,32,30,29,33,29,28,32,30,30,31,31,32,30,30,31,30,30,31,30,30,31,30,567.1,240.9,232.1,193.4,220.3,263.1,153.1,169.8,243.9,221.5,218.5,224.2,236.1,293.7,247.3,286,241,201.2,224.3,354,238.4,215.5,238.7,264.6
1372667,18/07/2019,03,ATE-VITARTE,0,,0,P9500,BT5,0021,-12.02549093,-76.95245788,,,Santa Anita,,,18/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,30,32,30,30,32,30,29,28,33,29,32,29,31,32,30,32,31,30,30,29,30,30,30,63.7,79.3,73.4,72,69.7,87.3,84.6,79.4,81.6,95.6,77,104,85.8,95,93,91,91.7,87.3,91.4,95.6,94,101,94.9,95.2
1518911,21/07/2019,13,LA VICTORIA,2,DEPARTAMENTO,0,P9500,BT5,0021,-12.06495993,-77.01817785,,,La República,,,21/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,32,30,32,29,31,31,28,31,29,32,29,33,30,30,32,30,32,29,29,31,31,29,30,1.3,0,9.5,0.7,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823950,19/07/2019,33,SANTIAGO DE SURCO,0,,0,P9500,BT5,0021,-12.15926886,-76.98575101,,,San Juan,,,19/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,32,30,32,29,31,31,28,30,30,32,29,33,30,30,32,30,30,30,30,30,31,30,30,152.8,176.9,158.6,149.6,145.7,258.7,299.2,294.6,305.9,267.9,317,329.3,328.1,313.6,205.7,249.7,256,243.8,298.4,281.9,259,302.8,259.4,276.5
1129383,22/07/2019,35,VILLA MARIA DEL TRIUNFO,1,CASA,0,P9500,BT5,0021,-12.15481269,-76.94037045,,,San Juan,,,22/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,32,30,32,29,31,31,28,31,29,32,29,33,30,30,32,30,32,29,29,31,31,29,30,0,0,0,0.1,0,0.3,0,0,0,0.1,0,0.1,3.4,16.9,8.9,7.4,9.5,10.7,5.2,1.6,3.1,2.9,8.5,59.6
1482053,22/07/2019,29,SAN JUAN DE MIRAFLORES,1,CASA,0,P9500,BT5,0021,-12.14521677,-76.96694192,,,San Juan,,,22/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,32,30,30,32,29,33,29,28,30,32,30,29,33,30,30,32,30,31,29,30,30,31,30,32,285.2,269.3,285.7,303,274.1,330.9,273,244.1,290.9,329.5,268.5,243.9,318.1,332.9,335.1,316.7,301.3,361.4,349.1,389.5,373.1,391.7,523.2,429
676207,22/07/2019,15,LURIGANCHO-CHOSICA,0,,0,P9500,BT5,0021,-11.94344468,-76.69605450,,,Chosica,,,22/07/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,32,30,32,30,29,33,29,28,33,29,30,29,33,30,32,30,30,32,29,30,31,30,29,0,0,0.6,0,1.7,0,1,1.4,0,0,0.3,0.2,0.6,1.6,0,0,0,0,0,0,0,0,0,0
384113,26/07/2019,13,LA VICTORIA,0,,0,D2000,BT5,0021,-12.07818657,-77.01831663,,,La República,,,26/07/2019,0,,,,,,,,,,,,,,N,N,N,N,N,N,N,N,*,*,*,,,,,,,,,,,,,,,,34,30,29,32,29,31,31,29,30,,,,,,,,,,,,,,22,17,0,0,0,0,2,0,0,0,0
1779869,02/08/2019,19,PACHACAMAC,1,CASA,0,P9500,BT5,0021,-12.24258511,-76.85168444,,,San Bartolo,,,02/08/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,32,30,30,32,30,29,28,32,30,32,29,31,32,30,32,30,30,29,31,29,30,32,30,439.5,520.9,484.8,414.1,532.5,398.5,539.6,370.3,548.7,587.9,592.2,511.9,557.7,687.6,1028,781.1,967.1,583.6,502.6,663.7,572.7,633,763.3,480.4
1581751,05/08/2019,35,VILLA MARIA DEL TRIUNFO,7,BODEGAS,1,G5211,BT5,0021,-12.17405653,-76.94785224,,,San Juan,,,05/08/2019,0,N,N,N,N,N,N,N,N,N,U,U,U,U,U,U,N,N,N,N,N,N,N,N,N,32,30,30,32,30,32,29,28,30,32,30,29,33,30,32,30,30,32,29,30,29,31,30,32,357.6,324.2,316.6,323.4,384.2,446.5,275.1,354.9,393.2,0,0,0,0,0,0,458.2,355.4,391.6,274.9,291.6,254.6,297.5,277.2,297.4
765717,07/08/2019,13,LA VICTORIA,2,DEPARTAMENTO,0,P9500,BT5,0021,-12.06822465,-77.02170390,,,La República,,,07/08/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,30,31,30,30,32,30,30,32,29,28,33,29,30,31,31,32,30,30,32,30,29,31,29,143.6,132.4,134.8,129.6,127.1,154,142,165.2,165.8,196,178,177.4,155.6,124,167,146,161.4,169.8,156.2,175.6,181.2,170.5,217.2,157.2
271628,07/08/2019,01,LIMA CERCADO,19,OTROS COMERCIOS,1,K7430,BT5,0021,-12.07794157,-77.02935889,,,La República,,,07/08/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,*,32,30,32,30,29,33,29,28,30,32,30,29,33,30,32,30,32,30,28,30,31,30,30,32,19.3,12.6,31.9,54,115.5,35.5,61.5,27.5,29.2,9.9,74.1,23.8,14.8,59.2,12.2,30.5,5.6,10.9,9.7,0.6,12,33.9,15.6,15
290393,07/08/2019,13,LA VICTORIA,2,DEPARTAMENTO,0,P9500,BT5,0021,-12.06961781,-77.02244606,,,La República,,,07/08/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,30,32,30,30,32,29,28,33,29,30,31,31,32,30,30,32,30,29,31,29,30,32,30,87.7,93.7,99.2,98.5,95.1,109.6,95.9,97,114.4,98.2,104.1,87,104.2,103.1,97.4,96.6,103.6,91.8,97.1,104,126.2,200.7,197.7,188.8
565960,08/08/2019,03,ATE-VITARTE,0,,1,G5200,BT5,0021,-12.06143649,-76.97356783,,,Santa Anita,,,08/08/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,*,*,*,*,*,*,U,N,30,32,30,30,31,31,29,28,33,29,32,29,31,32,30,57,5,30,29,31,29,30,32,30,2231,2530.8,2852.2,2622,1585,2629,2383,2898,2826,2386,2666,2247,2569,2543,2515,2735,2464,2464,2381,2546,2381,2464,0,15605.3
246956,08/08/2019,03,ATE-VITARTE,30,FABRICA TEXTIL,2,D1711,BT5,0021,-12.06444906,-76.98226985,,,Santa Anita,,,08/08/2019,0,N,N,N,N,N,N,*,*,*,*,*,*,U,U,U,U,U,U,U,U,U,U,U,U,30,32,30,30,31,31,29,28,33,29,32,29,31,32,30,32,30,30,29,31,29,30,32,30,1424,1392,1408,1560,1848,1528,1444,1394,1643,1444,1593,1444,0,0,0,0,0,0,0,0,0,0,0,0
246956,09/08/2019,03,ATE-VITARTE,30,FABRICA TEXTIL,2,D1711,BT5,0021,-12.06444906,-76.98226985,,,Santa Anita,,,09/08/2019,0,N,N,N,N,N,N,*,*,*,*,*,*,U,U,U,U,U,U,U,U,U,U,U,U,30,32,30,30,31,31,29,28,33,29,32,29,31,32,30,32,30,30,29,31,29,30,32,30,1424,1392,1408,1560,1848,1528,1444,1394,1643,1444,1593,1444,0,0,0,0,0,0,0,0,0,0,0,0
324529,13/08/2019,13,LA VICTORIA,1,CASA,0,P9500,BT5,0021,-12.08688265,-77.01993082,,,La República,,,13/08/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,*,*,*,*,*,*,U,U,U,N,32,30,30,32,30,32,29,28,31,31,30,29,33,30,32,31,30,31,29,30,31,29,29,30,13.7,15.7,16.3,16.2,12.8,15.7,11.3,14,9,10,7,6.8,6.2,7.5,8,8,8,8,7,8,0,0,0,55.7
817216,13/08/2019,13,LA VICTORIA,0,,0,P9500,BT5,0021,-12.06703547,-76.99989679,,,La República,,,13/08/2019,0,N,N,N,N,N,N,N,N,*,N,N,N,N,N,N,*,N,*,N,*,N,*,*,*,30,30,32,30,29,33,29,28,33,29,30,31,31,32,30,31,32,30,29,30,30,30,29,31,363.5,368.7,417.3,365.9,394.2,344.6,304.4,385.8,403,825.5,301.7,289.6,266.1,258.9,250,315,560,261,651.8,281,471.9,278,268,287
78853,13/08/2019,13,LA VICTORIA,0,,0,P9500,BT5,0021,-12.06417431,-77.02012768,,,La República,,,13/08/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,*,N,U,N,N,N,N,N,N,N,U,30,32,30,30,31,31,29,28,33,29,32,29,31,32,30,32,30,30,29,31,29,30,32,30,0,0,0,0,0.4,20.9,152.8,125.2,188,107,0,0.7,0,74,0,0,0,0,0,0,0,0,0.1,0
1136508,16/08/2019,15,LURIGANCHO-CHOSICA,0,,0,P9500,BT5,0021,-11.93978573,-76.69321365,,,Chosica,,,16/08/2019,0,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,29,32,30,29,32,30,29,33,30,31,30,30,32,30,29,31,29,30,32,31,,,,,0,0,0,0,0,0,0,0,18,90,81,77,81,67,0,0,0,0,0,0
1825005,16/08/2019,19,PACHACAMAC,1,CASA,0,P9500,BT5,0021,-12.23477244,-76.89822072,,,San Bartolo,,,16/08/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,32,30,29,33,29,28,32,30,30,31,31,32,30,30,31,30,30,31,30,30,31,30,30,263.9,293.9,262.7,282.9,319.9,314.3,320.5,363.5,333.1,315.5,317.2,305.2,291.1,305.9,294,336.1,340.9,341.2,396.5,349.4,304.1,215.6,76.8,81.1
1706194,21/08/2019,03,ATE-VITARTE,1,CASA,0,P9500,BT5,0021,-12.01306940,-76.85014708,,,Santa Anita,,,21/08/2019,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,U,N,30,32,30,30,32,29,28,33,29,30,31,31,32,30,30,32,30,29,31,29,30,32,30,30,59.9,62.7,30.5,20.1,34.1,41.1,42.8,37.7,29.7,38.2,27.4,31.3,35.6,37,37.1,34.5,38.3,40.2,0.4,0,0,0,0,0.6
